SECTOR,year,STATE_PROVINCE_CODE,qtr,TXN_MTH,FIPS,scaled_amt,mo
RESTAURANTS,2011,ND,4,2011-10-01,38105,4850180.85000534,10
RESTAURANTS,2011,ND,4,2011-11-01,38001,715508.458246519,11
RESTAURANTS,2011,ND,4,2011-11-01,38003,1717567.9461522,11
RESTAURANTS,2011,ND,4,2011-11-01,38007,307676.663620018,11
RESTAURANTS,2011,ND,4,2011-11-01,38009,1100640.57556723,11
RESTAURANTS,2011,ND,4,2011-11-01,38011,919696.443246472,11
RESTAURANTS,2011,ND,4,2011-11-01,38013,150336.632585624,11
RESTAURANTS,2011,ND,4,2011-11-01,38015,11752473.3975414,11
RESTAURANTS,2011,ND,4,2011-11-01,38017,23474837.1426762,11
RESTAURANTS,2011,ND,4,2011-11-01,38019,740676.152746101,11
RESTAURANTS,2011,ND,4,2011-11-01,38021,1279094.94403257,11
RESTAURANTS,2011,ND,4,2011-11-01,38023,502979.805594271,11
RESTAURANTS,2011,ND,4,2011-11-01,38025,380079.069682694,11
RESTAURANTS,2011,ND,4,2011-11-01,38029,617553.04405057,11
RESTAURANTS,2011,ND,4,2011-11-01,38031,516403.134319874,11
RESTAURANTS,2011,ND,4,2011-11-01,38033,130028.745222579,11
RESTAURANTS,2011,ND,4,2011-11-01,38035,11062548.8412083,11
RESTAURANTS,2011,ND,4,2011-11-01,38037,247474.539701313,11
RESTAURANTS,2011,ND,4,2011-11-01,38039,341664.048299834,11
RESTAURANTS,2011,ND,4,2011-11-01,38041,138983.280924668,11
RESTAURANTS,2011,ND,4,2011-11-01,38045,582744.178586713,11
RESTAURANTS,2011,ND,4,2011-11-01,38047,374900.293624685,11
RESTAURANTS,2011,ND,4,2011-11-01,38049,524589.554507678,11
RESTAURANTS,2011,ND,4,2011-11-01,38051,474767.702402001,11
RESTAURANTS,2011,ND,4,2011-11-01,38053,1305485.7799615,11
RESTAURANTS,2011,ND,4,2011-11-01,38055,496142.09227105,11
RESTAURANTS,2011,ND,4,2011-11-01,38057,1154478.6923235,11
RESTAURANTS,2011,ND,4,2011-11-01,38059,2014518.23688191,11
RESTAURANTS,2011,ND,4,2011-11-01,38061,1213059.12683597,11
RESTAURANTS,2011,ND,4,2011-11-01,38065,61490.6755858079,11
RESTAURANTS,2011,ND,4,2011-11-01,38067,1074779.80269323,11
RESTAURANTS,2011,ND,4,2011-11-01,38069,677759.389013906,11
RESTAURANTS,2011,ND,4,2011-11-01,38071,2302956.53766004,11
RESTAURANTS,2011,ND,4,2011-11-01,38073,770997.7991401,11
RESTAURANTS,2011,ND,4,2011-11-01,38075,270737.895584143,11
RESTAURANTS,2011,ND,4,2011-11-01,38077,1904485.7276825,11
RESTAURANTS,2011,ND,4,2011-11-01,38079,1388454.04521752,11
RESTAURANTS,2011,ND,4,2011-11-01,38081,912434.358653997,11
RESTAURANTS,2011,ND,4,2011-11-01,38083,337214.941230816,11
RESTAURANTS,2011,ND,4,2011-11-01,38085,254841.913566424,11
RESTAURANTS,2011,ND,4,2011-11-01,38089,4623619.8468018,11
RESTAURANTS,2011,ND,4,2011-11-01,38093,3384597.64437174,11
RESTAURANTS,2011,ND,4,2011-11-01,38095,241674.284956587,11
RESTAURANTS,2011,ND,4,2011-11-01,38097,1080355.84097851,11
RESTAURANTS,2011,ND,4,2011-11-01,38099,1308481.00637558,11
RESTAURANTS,2011,ND,4,2011-11-01,38101,9294801.1443008,11
RESTAURANTS,2011,ND,4,2011-11-01,38103,687146.93494252,11
RESTAURANTS,2011,ND,4,2011-11-01,38105,4650702.8890272,11
RESTAURANTS,2011,ND,4,2011-12-01,38001,642201.734563612,12
RESTAURANTS,2011,ND,4,2011-12-01,38003,1611273.13684824,12
RESTAURANTS,2011,ND,4,2011-12-01,38007,294868.1736822,12
RESTAURANTS,2011,ND,4,2011-12-01,38009,907535.325047924,12
RESTAURANTS,2011,ND,4,2011-12-01,38011,523725.150867474,12
RESTAURANTS,2011,ND,4,2011-12-01,38013,89009.6273287972,12
RESTAURANTS,2011,ND,4,2011-12-01,38015,12705549.2193079,12
RESTAURANTS,2011,ND,4,2011-12-01,38017,24972143.6529073,12
RESTAURANTS,2011,ND,4,2011-12-01,38019,600530.16456517,12
RESTAURANTS,2011,ND,4,2011-12-01,38021,694442.733230842,12
RESTAURANTS,2011,ND,4,2011-12-01,38023,459972.837303558,12
RESTAURANTS,2011,ND,4,2011-12-01,38025,385559.114378523,12
RESTAURANTS,2011,ND,4,2011-12-01,38029,656464.656625411,12
RESTAURANTS,2011,ND,4,2011-12-01,38031,416946.954457954,12
RESTAURANTS,2011,ND,4,2011-12-01,38033,102080.786996172,12
RESTAURANTS,2011,ND,4,2011-12-01,38035,10913338.9676488,12
RESTAURANTS,2011,ND,4,2011-12-01,38037,242878.170766062,12
RESTAURANTS,2011,ND,4,2011-12-01,38039,238245.970778978,12
RESTAURANTS,2011,ND,4,2011-12-01,38041,154801.415105434,12
RESTAURANTS,2011,ND,4,2011-12-01,38045,508145.41223747,12
RESTAURANTS,2011,ND,4,2011-12-01,38047,157256.917592313,12
RESTAURANTS,2011,ND,4,2011-12-01,38049,344452.103172373,12
RESTAURANTS,2011,ND,4,2011-12-01,38051,272886.62756582,12
RESTAURANTS,2011,ND,4,2011-12-01,38053,1168331.76655706,12
RESTAURANTS,2011,ND,4,2011-12-01,38055,435558.971620354,12
RESTAURANTS,2011,ND,4,2011-12-01,38057,1149093.6038053,12
RESTAURANTS,2011,ND,4,2011-12-01,38059,2053638.65077167,12
RESTAURANTS,2011,ND,4,2011-12-01,38061,953242.582418033,12
RESTAURANTS,2011,ND,4,2011-12-01,38065,36071.0895541127,12
RESTAURANTS,2011,ND,4,2011-12-01,38067,774572.682215318,12
RESTAURANTS,2011,ND,4,2011-12-01,38069,661481.464232901,12
RESTAURANTS,2011,ND,4,2011-12-01,38071,2285571.86106894,12
RESTAURANTS,2011,ND,4,2011-12-01,38073,873035.872734576,12
RESTAURANTS,2011,ND,4,2011-12-01,38075,80490.0811429378,12
RESTAURANTS,2011,ND,4,2011-12-01,38077,1776427.745193,12
RESTAURANTS,2011,ND,4,2011-12-01,38079,1540739.88899854,12
RESTAURANTS,2011,ND,4,2011-12-01,38081,469232.454907628,12
RESTAURANTS,2011,ND,4,2011-12-01,38083,174715.707182661,12
RESTAURANTS,2011,ND,4,2011-12-01,38085,230526.60911135,12
RESTAURANTS,2011,ND,4,2011-12-01,38089,4497744.61017837,12
RESTAURANTS,2011,ND,4,2011-12-01,38093,3293005.22916558,12
RESTAURANTS,2011,ND,4,2011-12-01,38095,170421.327203821,12
RESTAURANTS,2011,ND,4,2011-12-01,38097,1015009.93577087,12
RESTAURANTS,2011,ND,4,2011-12-01,38099,1206150.26886658,12
RESTAURANTS,2011,ND,4,2011-12-01,38101,9401077.94135418,12
RESTAURANTS,2011,ND,4,2011-12-01,38103,459795.326152491,12
RESTAURANTS,2011,ND,4,2011-12-01,38105,4522349.74919384,12
RESTAURANTS,2011,NE,1,2011-01-01,31001,2747119.51962877,1
RESTAURANTS,2011,NE,1,2011-01-01,31003,371514.671095251,1
RESTAURANTS,2011,NE,1,2011-01-01,31011,134979.123689953,1
RESTAURANTS,2011,NE,1,2011-01-01,31013,1250788.82583643,1
RESTAURANTS,2011,NE,1,2011-01-01,31017,187876.296543849,1
RESTAURANTS,2011,NE,1,2011-01-01,31019,4837973.88200893,1
RESTAURANTS,2011,NE,1,2011-01-01,31021,533206.892403319,1
RESTAURANTS,2011,NE,1,2011-01-01,31023,411912.202267141,1
RESTAURANTS,2011,NE,1,2011-01-01,31025,1030095.98393431,1
RESTAURANTS,2011,NE,1,2011-01-01,31027,192341.031924893,1
RESTAURANTS,2011,NE,1,2011-01-01,31029,185422.879623503,1
RESTAURANTS,2011,NE,1,2011-01-01,31031,471297.921754693,1
RESTAURANTS,2011,NE,1,2011-01-01,31033,872502.643423153,1
RESTAURANTS,2011,NE,1,2011-01-01,31035,251993.713674793,1
RESTAURANTS,2011,NE,1,2011-01-01,31037,639356.735964161,1
RESTAURANTS,2011,NE,1,2011-01-01,31039,1192369.73751639,1
RESTAURANTS,2011,NE,1,2011-01-01,31041,631373.323931993,1
RESTAURANTS,2011,NE,1,2011-01-01,31043,1600474.53957122,1
RESTAURANTS,2011,NE,1,2011-01-01,31045,1426806.50545753,1
RESTAURANTS,2011,NE,1,2011-01-01,31047,1990611.47161667,1
RESTAURANTS,2011,NE,1,2011-01-01,31049,171703.098227455,1
RESTAURANTS,2011,NE,1,2011-01-01,31051,76648.4722447657,1
RESTAURANTS,2011,NE,1,2011-01-01,31053,3587972.21167365,1
RESTAURANTS,2011,NE,1,2011-01-01,31055,52733296.8167359,1
RESTAURANTS,2011,NE,1,2011-01-01,31057,230923.754792751,1
RESTAURANTS,2011,NE,1,2011-01-01,31059,422259.56993286,1
RESTAURANTS,2011,NE,1,2011-01-01,31061,54982.8645053389,1
RESTAURANTS,2011,NE,1,2011-01-01,31063,171394.83856364,1
RESTAURANTS,2011,NE,1,2011-01-01,31065,279842.29086217,1
RESTAURANTS,2011,NE,1,2011-01-01,31067,1807447.76639352,1
RESTAURANTS,2011,NE,1,2011-01-01,31069,30881.1179949121,1
RESTAURANTS,2011,NE,1,2011-01-01,31071,169996.252788811,1
RESTAURANTS,2011,NE,1,2011-01-01,31073,27160.3755547792,1
RESTAURANTS,2011,NE,1,2011-01-01,31077,87275.1583319526,1
RESTAURANTS,2011,NE,1,2011-01-01,31079,5325626.35597596,1
RESTAURANTS,2011,NE,1,2011-01-01,31081,409455.114822054,1
RESTAURANTS,2011,NE,1,2011-01-01,31083,234921.468947953,1
RESTAURANTS,2011,NE,1,2011-01-01,31087,43124.0530569294,1
RESTAURANTS,2011,NE,1,2011-01-01,31089,910709.815758308,1
RESTAURANTS,2011,NE,1,2011-01-01,31093,146383.266478599,1
RESTAURANTS,2011,NE,1,2011-01-01,31095,527773.436166113,1
RESTAURANTS,2011,NE,1,2011-01-01,31097,443850.413512705,1
RESTAURANTS,2011,NE,1,2011-01-01,31099,416002.17042679,1
RESTAURANTS,2011,NE,1,2011-01-01,31101,938448.241418521,1
RESTAURANTS,2011,NE,1,2011-01-01,31105,477490.313141552,1
RESTAURANTS,2011,NE,1,2011-01-01,31107,272356.5842509,1
RESTAURANTS,2011,NE,1,2011-01-01,31109,26506339.4751583,1
RESTAURANTS,2011,NE,1,2011-01-01,31111,2824732.99708992,1
RESTAURANTS,2011,NE,1,2011-01-01,31119,3538792.91468147,1
RESTAURANTS,2011,NE,1,2011-01-01,31121,473355.559235824,1
RESTAURANTS,2011,NE,1,2011-01-01,31123,581960.278246084,1
RESTAURANTS,2011,NE,1,2011-01-01,31125,183432.77668176,1
RESTAURANTS,2011,NE,1,2011-01-01,31127,651642.488119868,1
RESTAURANTS,2011,NE,1,2011-01-01,31129,291848.946346264,1
RESTAURANTS,2011,NE,1,2011-01-01,31131,1245248.14327704,1
RESTAURANTS,2011,NE,1,2011-01-01,31133,92469.4902807543,1
RESTAURANTS,2011,NE,1,2011-01-01,31135,83433.979826162,1
RESTAURANTS,2011,NE,1,2011-01-01,31137,878763.08213696,1
RESTAURANTS,2011,NE,1,2011-01-01,31139,308819.205277323,1
RESTAURANTS,2011,NE,1,2011-01-01,31141,2277264.17694225,1
RESTAURANTS,2011,NE,1,2011-01-01,31143,234204.380015573,1
RESTAURANTS,2011,NE,1,2011-01-01,31145,1075830.25988719,1
RESTAURANTS,2011,NE,1,2011-01-01,31147,635660.905257379,1
RESTAURANTS,2011,NE,1,2011-01-01,31151,951352.483536088,1
RESTAURANTS,2011,NE,1,2011-01-01,31153,11110329.9243807,1
RESTAURANTS,2011,NE,1,2011-01-01,31155,1425860.81816617,1
RESTAURANTS,2011,NE,1,2011-01-01,31157,4419071.7599848,1
RESTAURANTS,2011,NE,1,2011-01-01,31159,932817.542254717,1
RESTAURANTS,2011,NE,1,2011-01-01,31161,597864.249352037,1
RESTAURANTS,2011,NE,1,2011-01-01,31163,62346.3276491185,1
RESTAURANTS,2011,NE,1,2011-01-01,31167,271658.455280244,1
RESTAURANTS,2011,NE,1,2011-01-01,31169,176080.707309929,1
RESTAURANTS,2011,NE,1,2011-01-01,31173,184276.200114188,1
RESTAURANTS,2011,NE,1,2011-01-01,31175,207138.213577435,1
RESTAURANTS,2011,NE,1,2011-01-01,31177,1550767.68847717,1
RESTAURANTS,2011,NE,1,2011-01-01,31179,862411.128699001,1
RESTAURANTS,2011,NE,1,2011-01-01,31181,100377.042971292,1
RESTAURANTS,2011,NE,1,2011-01-01,31185,1321057.12641008,1
RESTAURANTS,2011,NE,1,2011-02-01,31001,3193020.86385655,2
RESTAURANTS,2011,NE,1,2011-02-01,31003,365679.704300277,2
RESTAURANTS,2011,NE,1,2011-02-01,31011,176118.486195939,2
RESTAURANTS,2011,NE,1,2011-02-01,31013,1398407.16243937,2
RESTAURANTS,2011,NE,1,2011-02-01,31017,187229.279809733,2
RESTAURANTS,2011,NE,1,2011-02-01,31019,5728439.20852795,2
RESTAURANTS,2011,NE,1,2011-02-01,31021,750797.899346147,2
RESTAURANTS,2011,NE,1,2011-02-01,31023,424329.935349276,2
RESTAURANTS,2011,NE,1,2011-02-01,31025,1268394.24759099,2
RESTAURANTS,2011,NE,1,2011-02-01,31027,303775.980985489,2
RESTAURANTS,2011,NE,1,2011-02-01,31029,347227.14564975,2
RESTAURANTS,2011,NE,1,2011-02-01,31031,590555.89309486,2
RESTAURANTS,2011,NE,1,2011-02-01,31033,1033162.62153235,2
RESTAURANTS,2011,NE,1,2011-02-01,31035,161685.529163654,2
RESTAURANTS,2011,NE,1,2011-02-01,31037,542597.010818794,2
RESTAURANTS,2011,NE,1,2011-02-01,31039,1256570.97293201,2
RESTAURANTS,2011,NE,1,2011-02-01,31041,802790.448139483,2
RESTAURANTS,2011,NE,1,2011-02-01,31043,1882430.56623388,2
RESTAURANTS,2011,NE,1,2011-02-01,31045,1563093.33983571,2
RESTAURANTS,2011,NE,1,2011-02-01,31047,2287498.98359391,2
RESTAURANTS,2011,NE,1,2011-02-01,31049,195826.014983813,2
RESTAURANTS,2011,NE,1,2011-02-01,31051,164559.121683133,2
RESTAURANTS,2011,NE,1,2011-02-01,31053,3944010.38458428,2
RESTAURANTS,2011,NE,1,2011-02-01,31055,56221435.3531726,2
RESTAURANTS,2011,NE,1,2011-02-01,31057,190225.628750017,2
RESTAURANTS,2011,NE,1,2011-02-01,31059,411334.764710187,2
RESTAURANTS,2011,NE,1,2011-02-01,31061,53903.0141806276,2
RESTAURANTS,2011,NE,1,2011-02-01,31063,188469.770962431,2
RESTAURANTS,2011,NE,1,2011-02-01,31065,270806.249962246,2
RESTAURANTS,2011,NE,1,2011-02-01,31067,2090952.12728922,2
RESTAURANTS,2011,NE,1,2011-02-01,31069,58394.3651397527,2
RESTAURANTS,2011,NE,1,2011-02-01,31071,226972.99979273,2
RESTAURANTS,2011,NE,1,2011-02-01,31073,36186.4505490965,2
RESTAURANTS,2011,NE,1,2011-02-01,31077,31494.9797316157,2
RESTAURANTS,2011,NE,1,2011-02-01,31079,6606182.9805884,2
RESTAURANTS,2011,NE,1,2011-02-01,31081,401419.077737575,2
RESTAURANTS,2011,NE,1,2011-02-01,31083,297980.839026724,2
RESTAURANTS,2011,NE,1,2011-02-01,31087,48581.0503285881,2
RESTAURANTS,2011,NE,1,2011-02-01,31089,1020872.20186924,2
RESTAURANTS,2011,NE,1,2011-02-01,31093,197769.12297236,2
RESTAURANTS,2011,NE,1,2011-02-01,31095,606731.385056151,2
RESTAURANTS,2011,NE,1,2011-02-01,31097,540858.654054501,2
RESTAURANTS,2011,NE,1,2011-02-01,31099,373881.695376702,2
RESTAURANTS,2011,NE,1,2011-02-01,31101,968340.72065975,2
RESTAURANTS,2011,NE,1,2011-02-01,31105,553291.278760064,2
RESTAURANTS,2011,NE,1,2011-02-01,31107,331726.303461328,2
RESTAURANTS,2011,NE,1,2011-02-01,31109,29176119.4518987,2
RESTAURANTS,2011,NE,1,2011-02-01,31111,3062337.84579103,2
RESTAURANTS,2011,NE,1,2011-02-01,31119,4058415.05778847,2
RESTAURANTS,2011,NE,1,2011-02-01,31121,602426.176601263,2
RESTAURANTS,2011,NE,1,2011-02-01,31123,741295.601412596,2
RESTAURANTS,2011,NE,1,2011-02-01,31125,173242.778254377,2
RESTAURANTS,2011,NE,1,2011-02-01,31127,793077.16846109,2
RESTAURANTS,2011,NE,1,2011-02-01,31129,330050.271836524,2
RESTAURANTS,2011,NE,1,2011-02-01,31131,1361979.16482839,2
RESTAURANTS,2011,NE,1,2011-02-01,31133,134247.948949411,2
RESTAURANTS,2011,NE,1,2011-02-01,31135,84911.2060113413,2
RESTAURANTS,2011,NE,1,2011-02-01,31137,1029413.51744618,2
RESTAURANTS,2011,NE,1,2011-02-01,31139,303854.505965605,2
RESTAURANTS,2011,NE,1,2011-02-01,31141,2599638.79811066,2
RESTAURANTS,2011,NE,1,2011-02-01,31143,376572.944794118,2
RESTAURANTS,2011,NE,1,2011-02-01,31145,1343798.9308408,2
RESTAURANTS,2011,NE,1,2011-02-01,31147,759283.700689518,2
RESTAURANTS,2011,NE,1,2011-02-01,31151,912055.43392079,2
RESTAURANTS,2011,NE,1,2011-02-01,31153,11611326.0867818,2
RESTAURANTS,2011,NE,1,2011-02-01,31155,1560106.91250745,2
RESTAURANTS,2011,NE,1,2011-02-01,31157,5429444.99734728,2
RESTAURANTS,2011,NE,1,2011-02-01,31159,1307665.89157215,2
RESTAURANTS,2011,NE,1,2011-02-01,31161,937270.865017108,2
RESTAURANTS,2011,NE,1,2011-02-01,31163,42896.0154893673,2
RESTAURANTS,2011,NE,1,2011-02-01,31167,385296.649598192,2
RESTAURANTS,2011,NE,1,2011-02-01,31169,153552.975001248,2
RESTAURANTS,2011,NE,1,2011-02-01,31173,237071.237024134,2
RESTAURANTS,2011,NE,1,2011-02-01,31175,278181.075474337,2
RESTAURANTS,2011,NE,1,2011-02-01,31177,1604421.6038394,2
RESTAURANTS,2011,NE,1,2011-02-01,31179,961830.403327006,2
RESTAURANTS,2011,NE,1,2011-02-01,31181,158108.335971893,2
RESTAURANTS,2011,NE,1,2011-02-01,31185,1411594.46669214,2
RESTAURANTS,2011,NE,1,2011-03-01,31001,3374244.6419089,3
RESTAURANTS,2011,NE,1,2011-03-01,31003,397332.386191138,3
RESTAURANTS,2011,NE,1,2011-03-01,31011,199708.988221339,3
RESTAURANTS,2011,NE,1,2011-03-01,31013,1412964.62863983,3
RESTAURANTS,2011,NE,1,2011-03-01,31017,282774.277525763,3
RESTAURANTS,2011,NE,1,2011-03-01,31019,6453314.63435707,3
RESTAURANTS,2011,NE,1,2011-03-01,31021,605113.237701002,3
RESTAURANTS,2011,NE,1,2011-03-01,31023,318010.467343031,3
RESTAURANTS,2011,NE,1,2011-03-01,31025,1441954.47835011,3
RESTAURANTS,2011,NE,1,2011-03-01,31027,333682.827707213,3
RESTAURANTS,2011,NE,1,2011-03-01,31029,284560.619764578,3
RESTAURANTS,2011,NE,1,2011-03-01,31031,521041.504115894,3
RESTAURANTS,2011,NE,1,2011-03-01,31033,1066674.82769189,3
RESTAURANTS,2011,NE,1,2011-03-01,31035,279765.72478402,3
RESTAURANTS,2011,NE,1,2011-03-01,31037,761490.494100858,3
RESTAURANTS,2011,NE,1,2011-03-01,31039,1215859.4521935,3
RESTAURANTS,2011,NE,1,2011-03-01,31041,941212.389296855,3
RESTAURANTS,2011,NE,1,2011-03-01,31043,1918757.98075821,3
RESTAURANTS,2011,NE,1,2011-03-01,31045,1530676.64611147,3
RESTAURANTS,2011,NE,1,2011-03-01,31047,2396532.25218556,3
RESTAURANTS,2011,NE,1,2011-03-01,31049,289312.022498877,3
RESTAURANTS,2011,NE,1,2011-03-01,31051,64738.0009590892,3
RESTAURANTS,2011,NE,1,2011-03-01,31053,4136735.37183825,3
RESTAURANTS,2011,NE,1,2011-03-01,31055,61624138.7483194,3
RESTAURANTS,2011,NE,1,2011-03-01,31057,224522.575541672,3
RESTAURANTS,2011,NE,1,2011-03-01,31059,395758.155706102,3
RESTAURANTS,2011,NE,1,2011-03-01,31061,32681.8783191231,3
RESTAURANTS,2011,NE,1,2011-03-01,31063,179265.81842091,3
RESTAURANTS,2011,NE,1,2011-03-01,31065,353159.812636861,3
RESTAURANTS,2011,NE,1,2011-03-01,31067,2364013.44116564,3
RESTAURANTS,2011,NE,1,2011-03-01,31069,63328.456000243,3
RESTAURANTS,2011,NE,1,2011-03-01,31071,217416.834795972,3
RESTAURANTS,2011,NE,1,2011-03-01,31073,41939.5651456724,3
RESTAURANTS,2011,NE,1,2011-03-01,31077,30247.8004329997,3
RESTAURANTS,2011,NE,1,2011-03-01,31079,7278284.44872885,3
RESTAURANTS,2011,NE,1,2011-03-01,31081,477561.290933968,3
RESTAURANTS,2011,NE,1,2011-03-01,31083,323390.552725434,3
RESTAURANTS,2011,NE,1,2011-03-01,31087,114127.186970864,3
RESTAURANTS,2011,NE,1,2011-03-01,31089,1051832.63667145,3
RESTAURANTS,2011,NE,1,2011-03-01,31093,165262.450488714,3
RESTAURANTS,2011,NE,1,2011-03-01,31095,738033.97299581,3
RESTAURANTS,2011,NE,1,2011-03-01,31097,824445.104058648,3
RESTAURANTS,2011,NE,1,2011-03-01,31099,589240.654793029,3
RESTAURANTS,2011,NE,1,2011-03-01,31101,1186194.95902132,3
RESTAURANTS,2011,NE,1,2011-03-01,31105,531202.943570675,3
RESTAURANTS,2011,NE,1,2011-03-01,31107,475479.295111306,3
RESTAURANTS,2011,NE,1,2011-03-01,31109,32447407.8405071,3
RESTAURANTS,2011,NE,1,2011-03-01,31111,3194347.18620758,3
RESTAURANTS,2011,NE,1,2011-03-01,31119,4086649.54441706,3
RESTAURANTS,2011,NE,1,2011-03-01,31121,677344.231299851,3
RESTAURANTS,2011,NE,1,2011-03-01,31123,921473.039130075,3
RESTAURANTS,2011,NE,1,2011-03-01,31125,186939.80696897,3
RESTAURANTS,2011,NE,1,2011-03-01,31127,1012722.62536561,3
RESTAURANTS,2011,NE,1,2011-03-01,31129,376047.202177131,3
RESTAURANTS,2011,NE,1,2011-03-01,31131,1643855.64674231,3
RESTAURANTS,2011,NE,1,2011-03-01,31133,178959.040293236,3
RESTAURANTS,2011,NE,1,2011-03-01,31135,135006.910663856,3
RESTAURANTS,2011,NE,1,2011-03-01,31137,1012330.26396864,3
RESTAURANTS,2011,NE,1,2011-03-01,31139,536910.939967304,3
RESTAURANTS,2011,NE,1,2011-03-01,31141,3278428.44797269,3
RESTAURANTS,2011,NE,1,2011-03-01,31143,220632.787470822,3
RESTAURANTS,2011,NE,1,2011-03-01,31145,1250102.96817859,3
RESTAURANTS,2011,NE,1,2011-03-01,31147,867590.074572784,3
RESTAURANTS,2011,NE,1,2011-03-01,31151,1020044.40860609,3
RESTAURANTS,2011,NE,1,2011-03-01,31153,12831198.4631108,3
RESTAURANTS,2011,NE,1,2011-03-01,31155,1761404.46254687,3
RESTAURANTS,2011,NE,1,2011-03-01,31157,5655163.34587581,3
RESTAURANTS,2011,NE,1,2011-03-01,31159,1430310.79149912,3
RESTAURANTS,2011,NE,1,2011-03-01,31161,744422.583199228,3
RESTAURANTS,2011,NE,1,2011-03-01,31163,65576.0305803392,3
RESTAURANTS,2011,NE,1,2011-03-01,31167,420076.336653821,3
RESTAURANTS,2011,NE,1,2011-03-01,31169,189828.791838203,3
RESTAURANTS,2011,NE,1,2011-03-01,31173,200985.03479079,3
RESTAURANTS,2011,NE,1,2011-03-01,31175,324397.699800347,3
RESTAURANTS,2011,NE,1,2011-03-01,31177,1903712.84291633,3
RESTAURANTS,2011,NE,1,2011-03-01,31179,1066126.70069277,3
RESTAURANTS,2011,NE,1,2011-03-01,31181,134516.724891454,3
RESTAURANTS,2011,NE,1,2011-03-01,31185,1688016.06208664,3
RESTAURANTS,2011,NE,2,2011-04-01,31001,3381913.8089622,4
RESTAURANTS,2011,NE,2,2011-04-01,31003,432567.845330608,4
RESTAURANTS,2011,NE,2,2011-04-01,31011,199337.026078662,4
RESTAURANTS,2011,NE,2,2011-04-01,31013,1358066.46810837,4
RESTAURANTS,2011,NE,2,2011-04-01,31017,214961.921257461,4
RESTAURANTS,2011,NE,2,2011-04-01,31019,5901239.23135428,4
RESTAURANTS,2011,NE,2,2011-04-01,31021,474186.59360588,4
RESTAURANTS,2011,NE,2,2011-04-01,31023,394854.649289498,4
RESTAURANTS,2011,NE,2,2011-04-01,31025,1419705.51392617,4
RESTAURANTS,2011,NE,2,2011-04-01,31027,457499.931374843,4
RESTAURANTS,2011,NE,2,2011-04-01,31029,336677.082874846,4
RESTAURANTS,2011,NE,2,2011-04-01,31031,536264.946065084,4
RESTAURANTS,2011,NE,2,2011-04-01,31033,1104367.52977794,4
RESTAURANTS,2011,NE,2,2011-04-01,31035,206648.701279025,4
RESTAURANTS,2011,NE,2,2011-04-01,31037,651966.531696345,4
RESTAURANTS,2011,NE,2,2011-04-01,31039,1194993.3895039,4
RESTAURANTS,2011,NE,2,2011-04-01,31041,805150.154247141,4
RESTAURANTS,2011,NE,2,2011-04-01,31043,1648430.68288865,4
RESTAURANTS,2011,NE,2,2011-04-01,31045,1684378.24128783,4
RESTAURANTS,2011,NE,2,2011-04-01,31047,2290011.16166708,4
RESTAURANTS,2011,NE,2,2011-04-01,31049,493774.095103051,4
RESTAURANTS,2011,NE,2,2011-04-01,31051,188369.245474031,4
RESTAURANTS,2011,NE,2,2011-04-01,31053,4061198.05398334,4
RESTAURANTS,2011,NE,2,2011-04-01,31055,61281953.3943704,4
RESTAURANTS,2011,NE,2,2011-04-01,31057,214729.472027439,4
RESTAURANTS,2011,NE,2,2011-04-01,31059,452130.414704422,4
RESTAURANTS,2011,NE,2,2011-04-01,31061,87526.3962785604,4
RESTAURANTS,2011,NE,2,2011-04-01,31063,180511.46615106,4
RESTAURANTS,2011,NE,2,2011-04-01,31065,372411.125961048,4
RESTAURANTS,2011,NE,2,2011-04-01,31067,2281308.92902749,4
RESTAURANTS,2011,NE,2,2011-04-01,31069,100261.821794969,4
RESTAURANTS,2011,NE,2,2011-04-01,31071,258241.69923643,4
RESTAURANTS,2011,NE,2,2011-04-01,31073,106501.582223823,4
RESTAURANTS,2011,NE,2,2011-04-01,31077,61782.5427930975,4
RESTAURANTS,2011,NE,2,2011-04-01,31079,6015038.01790117,4
RESTAURANTS,2011,NE,2,2011-04-01,31081,473792.377875537,4
RESTAURANTS,2011,NE,2,2011-04-01,31083,429847.402711485,4
RESTAURANTS,2011,NE,2,2011-04-01,31087,116536.898819943,4
RESTAURANTS,2011,NE,2,2011-04-01,31089,1114317.21911657,4
RESTAURANTS,2011,NE,2,2011-04-01,31093,217193.641727162,4
RESTAURANTS,2011,NE,2,2011-04-01,31095,620903.606693776,4
RESTAURANTS,2011,NE,2,2011-04-01,31097,619381.195650168,4
RESTAURANTS,2011,NE,2,2011-04-01,31099,613922.224129654,4
RESTAURANTS,2011,NE,2,2011-04-01,31101,1223664.1494756,4
RESTAURANTS,2011,NE,2,2011-04-01,31105,425350.335620012,4
RESTAURANTS,2011,NE,2,2011-04-01,31107,388093.092407484,4
RESTAURANTS,2011,NE,2,2011-04-01,31109,32440137.8542618,4
RESTAURANTS,2011,NE,2,2011-04-01,31111,3086162.87702327,4
RESTAURANTS,2011,NE,2,2011-04-01,31119,4398575.13247109,4
RESTAURANTS,2011,NE,2,2011-04-01,31121,653546.796619543,4
RESTAURANTS,2011,NE,2,2011-04-01,31123,691672.528839151,4
RESTAURANTS,2011,NE,2,2011-04-01,31125,163516.4581431,4
RESTAURANTS,2011,NE,2,2011-04-01,31127,983309.173388744,4
RESTAURANTS,2011,NE,2,2011-04-01,31129,491084.7427018,4
